100000,13593
200000,29022
300000,44462
400000,60553
500000,76109
600000,93386
700000,108736
800000,126882
900000,143468
1000000,162982
1100000,179160
1200000,196035
1300000,213027
1400000,231360
1500000,251107
1600000,262514
1700000,279125
1800000,300189
1900000,315228
2000000,335717
2100000,354450
2200000,372697
2300000,388775
2400000,407027
2500000,422362
2600000,445160
2700000,464396
2800000,487289
2900000,504145
3000000,530678
3100000,535186
3200000,549816
3300000,575128
3400000,591158
3500000,615207
3600000,634234
3700000,651441
3800000,679638
3900000,691453
4000000,704302
4100000,729617
4200000,739344
4300000,750948
4400000,772788
4500000,792485
4600000,823294
4700000,832882
4800000,867383
4900000,883335
5000000,905277
5100000,919288
5200000,940093
5300000,950001
5400000,969256
5500000,992185
5600000,1.01E+06
5700000,1.08E+06
5800000,1.05E+06
5900000,1.07E+06
6000000,1.09E+06
6100000,1.11E+06
6200000,1.12E+06
6300000,1.15E+06
6400000,1.16E+06
6500000,1.18E+06
6600000,1.23E+06
6700000,1.23E+06
6800000,1.32E+06
6900000,1.28E+06
7000000,1.28E+06
7100000,1.28E+06
7200000,1.30E+06
7300000,1.32E+06
7400000,1.34E+06
7500000,1.36E+06
7600000,1.39E+06
7700000,1.40E+06
7800000,1.41E+06
7900000,1.43E+06
8000000,1.46E+06
8100000,1.46E+06
8200000,1.49E+06
8300000,1.51E+06
8400000,1.53E+06
8500000,1.54E+06
8600000,1.56E+06
8700000,1.58E+06
8800000,1.60E+06
8900000,1.63E+06
9000000,1.65E+06
9100000,1.66E+06
9200000,1.69E+06
9300000,1.70E+06
9400000,1.72E+06
9500000,1.74E+06
9600000,1.76E+06
9700000,1.79E+06
9800000,1.80E+06
9900000,1.82E+06
10000000,1.85E+06
