100000,160108
200000,316779
300000,481162
400000,729396
500000,912841
600000,1.09E+06
700000,1.27E+06
800000,1.45E+06
900000,1.64E+06
1000000,1.80E+06
1100000,1.98E+06
1200000,2.16E+06
1300000,2.40E+06
1400000,2.81E+06
1500000,3.03E+06
1600000,3.23E+06
1700000,3.43E+06
1800000,3.64E+06
1900000,3.82E+06
2000000,4.02E+06
2100000,4.22E+06
2200000,4.42E+06
2300000,4.65E+06
2400000,4.82E+06
2500000,5.03E+06
2600000,5.24E+06
2700000,5.46E+06
2800000,5.65E+06
2900000,5.93E+06
3000000,6.14E+06
3100000,6.32E+06
3200000,6.58E+06
3300000,6.78E+06
3400000,6.96E+06
3500000,7.08E+06
3600000,7.28E+06
3700000,7.48E+06
3800000,7.68E+06
3900000,7.88E+06
4000000,8.10E+06
4100000,8.30E+06
4200000,8.72E+06
4300000,8.69E+06
4400000,8.90E+06
4500000,9.10E+06
4600000,9.33E+06
4700000,9.56E+06
4800000,9.72E+06
4900000,9.96E+06
5000000,1.02E+07
5100000,1.04E+07
5200000,1.08E+07
5300000,1.10E+07
5400000,1.13E+07
5500000,1.19E+07
5600000,1.25E+07
5700000,1.27E+07
5800000,1.32E+07
5900000,1.35E+07
6000000,1.36E+07
6100000,1.39E+07
6200000,1.41E+07
6300000,1.44E+07
6400000,1.45E+07
6500000,1.48E+07
6600000,1.50E+07
6700000,1.51E+07
6800000,1.53E+07
6900000,1.56E+07
7000000,1.60E+07
7100000,1.62E+07
7200000,1.62E+07
7300000,1.65E+07
7400000,1.67E+07
7500000,1.71E+07
7600000,1.72E+07
7700000,1.74E+07
7800000,1.76E+07
7900000,1.78E+07
8000000,1.83E+07
8100000,1.83E+07
8200000,1.84E+07
8300000,1.87E+07
8400000,1.91E+07
8500000,1.91E+07
8600000,1.95E+07
8700000,2.00E+07
8800000,2.00E+07
8900000,2.03E+07
9000000,2.04E+07
9100000,2.09E+07
9200000,2.10E+07
9300000,2.10E+07
9400000,2.14E+07
9500000,2.17E+07
9600000,2.19E+07
9700000,2.22E+07
9800000,2.22E+07
9900000,2.25E+07
10000000,2.27E+07
