100000 14872
200000 31844
300000 48744
400000 66195
500000 84092
600000 102011
700000 120619
800000 140160
900000 159590
1000000 178591
1100000 195859
1200000 216753
1300000 235209
1400000 256036
1500000 271573
1600000 292475
1700000 312010
1800000 327603
1900000 356813
2000000 369610
2100000 396027
2200000 413327
2300000 433595
2400000 447997
2500000 469669
2600000 490865
2700000 517144
2800000 531243
2900000 559605
3000000 565244
3100000 600191
3200000 618681
3300000 636576
3400000 651164
3500000 670870
3600000 697847
3700000 721937
3800000 735754
3900000 766295
4000000 784101
4100000 795233
4200000 815746
4300000 832198
4400000 869040
4500000 907979
4600000 904806
4700000 945792
4800000 939315
4900000 970536
5000000 985195
5100000 1.01E+06
5200000 1.04E+06
5300000 1.06E+06
5400000 1.07E+06
5500000 1.09E+06
5600000 1.13E+06
5700000 1.16E+06
5800000 1.16E+06
5900000 1.19E+06
6000000 1.19E+06
6100000 1.22E+06
6200000 1.26E+06
6300000 1.26E+06
6400000 1.30E+06
6500000 1.32E+06
6600000 1.33E+06
6700000 1.34E+06
6800000 1.37E+06
6900000 1.39E+06
7000000 1.40E+06
7100000 1.43E+06
7200000 1.46E+06
7300000 1.47E+06
7400000 1.50E+06
7500000 1.51E+06
7600000 1.53E+06
7700000 1.55E+06
7800000 1.57E+06
7900000 1.62E+06
8000000 1.63E+06
8100000 1.66E+06
8200000 1.67E+06
8300000 1.69E+06
8400000 1.71E+06
8500000 1.75E+06
8600000 1.76E+06
8700000 1.78E+06
8800000 1.81E+06
8900000 1.85E+06
9000000 1.85E+06
9100000 1.88E+06
9200000 1.89E+06
9300000 1.92E+06
9400000 1.92E+06
9500000 1.97E+06
9600000 1.99E+06
9700000 2.00E+06
9800000 2.00E+06
9900000 2.09E+06
10000000 2.09E+06
