1,511224
2,338426
3,256639
4,204072
5,170029
6,145961
7,128741
8,114885
9,103227
10,94291
11,86534
12,79751
13,74768
14,69496
15,65526
16,61426
17,58364
18,56194
19,53062
20,51290
21,49040
22,46016
23,45261
24,42791
25,41925
26,39646
27,40264
28,37879
29,40773
30,39158
31,34380
32,33652
33,32327
34,31987
35,30615
36,30612
37,29269
38,28588
39,27596
40,27387
41,27736
42,26939
43,26146
44,25830
45,25316
46,24636
47,24116
48,23698
49,23368
50,22843
51,22558
52,22203
53,21870
54,21608
55,21108
56,20974
57,20409
58,19820
59,20070
60,19911
61,19737
62,18836
63,23412
64,18738
65,18403
66,18210
67,17973
68,17748
69,17534
70,16877
71,17155
72,16689
73,16262
74,16251
75,16082
76,15764
77,15637
78,15785
79,15531
80,15241
81,15643
82,14907
83,15269
84,15088
85,15718
86,14272
87,14603
88,14052
89,14045
90,13836
91,13789
92,13858
93,13609
94,13502
95,13487
96,13554
97,13730
98,14423
99,13168
100,13235
