10,0,mus,hoare_sort
20,1,mus,hoare_sort
30,1,mus,hoare_sort
40,2,mus,hoare_sort
50,3,mus,hoare_sort
60,3,mus,hoare_sort
70,4,mus,hoare_sort
80,5,mus,hoare_sort
90,5,mus,hoare_sort
100,6,mus,hoare_sort
110,8,mus,hoare_sort
120,8,mus,hoare_sort
130,8,mus,hoare_sort
140,9,mus,hoare_sort
150,10,mus,hoare_sort
160,11,mus,hoare_sort
170,12,mus,hoare_sort
180,13,mus,hoare_sort
190,14,mus,hoare_sort
200,15,mus,hoare_sort
210,15,mus,hoare_sort
220,17,mus,hoare_sort
230,17,mus,hoare_sort
240,17,mus,hoare_sort
250,18,mus,hoare_sort
260,19,mus,hoare_sort
270,21,mus,hoare_sort
280,21,mus,hoare_sort
290,22,mus,hoare_sort
300,23,mus,hoare_sort
310,27,mus,hoare_sort
320,25,mus,hoare_sort
330,26,mus,hoare_sort
340,26,mus,hoare_sort
350,26,mus,hoare_sort
360,27,mus,hoare_sort
370,27,mus,hoare_sort
380,30,mus,hoare_sort
390,31,mus,hoare_sort
400,32,mus,hoare_sort
410,31,mus,hoare_sort
420,34,mus,hoare_sort
430,35,mus,hoare_sort
440,35,mus,hoare_sort
450,36,mus,hoare_sort
460,37,mus,hoare_sort
470,38,mus,hoare_sort
480,38,mus,hoare_sort
490,41,mus,hoare_sort
500,41,mus,hoare_sort
510,47,mus,hoare_sort
520,42,mus,hoare_sort
530,42,mus,hoare_sort
540,47,mus,hoare_sort
550,44,mus,hoare_sort
560,47,mus,hoare_sort
570,46,mus,hoare_sort
580,47,mus,hoare_sort
590,48,mus,hoare_sort
600,49,mus,hoare_sort
610,50,mus,hoare_sort
620,52,mus,hoare_sort
630,52,mus,hoare_sort
640,54,mus,hoare_sort
650,55,mus,hoare_sort
660,56,mus,hoare_sort
670,56,mus,hoare_sort
680,56,mus,hoare_sort
690,57,mus,hoare_sort
700,59,mus,hoare_sort
710,60,mus,hoare_sort
720,62,mus,hoare_sort
730,61,mus,hoare_sort
740,62,mus,hoare_sort
750,65,mus,hoare_sort
760,64,mus,hoare_sort
770,66,mus,hoare_sort
780,67,mus,hoare_sort
790,67,mus,hoare_sort
800,68,mus,hoare_sort
810,69,mus,hoare_sort
820,70,mus,hoare_sort
830,74,mus,hoare_sort
840,73,mus,hoare_sort
850,73,mus,hoare_sort
860,75,mus,hoare_sort
870,75,mus,hoare_sort
880,75,mus,hoare_sort
890,76,mus,hoare_sort
900,78,mus,hoare_sort
910,82,mus,hoare_sort
920,79,mus,hoare_sort
930,81,mus,hoare_sort
940,81,mus,hoare_sort
950,82,mus,hoare_sort
960,84,mus,hoare_sort
970,84,mus,hoare_sort
980,83,mus,hoare_sort
990,83,mus,hoare_sort
1000,88,mus,hoare_sort
1010,108,mus,hoare_sort
1020,88,mus,hoare_sort
1030,87,mus,hoare_sort
1040,91,mus,hoare_sort
1050,90,mus,hoare_sort
1060,93,mus,hoare_sort
1070,93,mus,hoare_sort
1080,98,mus,hoare_sort
1090,98,mus,hoare_sort
1100,100,mus,hoare_sort
1110,98,mus,hoare_sort
1120,103,mus,hoare_sort
1130,100,mus,hoare_sort
1140,102,mus,hoare_sort
1150,105,mus,hoare_sort
1160,112,mus,hoare_sort
