10,2,mus,lomuto_sort
20,1,mus,lomuto_sort
30,2,mus,lomuto_sort
40,2,mus,lomuto_sort
50,3,mus,lomuto_sort
60,4,mus,lomuto_sort
70,5,mus,lomuto_sort
80,5,mus,lomuto_sort
90,7,mus,lomuto_sort
100,7,mus,lomuto_sort
110,8,mus,lomuto_sort
120,9,mus,lomuto_sort
130,10,mus,lomuto_sort
140,10,mus,lomuto_sort
150,11,mus,lomuto_sort
160,13,mus,lomuto_sort
170,14,mus,lomuto_sort
180,15,mus,lomuto_sort
190,15,mus,lomuto_sort
200,17,mus,lomuto_sort
210,17,mus,lomuto_sort
220,19,mus,lomuto_sort
230,19,mus,lomuto_sort
240,21,mus,lomuto_sort
250,22,mus,lomuto_sort
260,23,mus,lomuto_sort
270,25,mus,lomuto_sort
280,25,mus,lomuto_sort
290,26,mus,lomuto_sort
300,84,mus,lomuto_sort
310,30,mus,lomuto_sort
320,27,mus,lomuto_sort
330,29,mus,lomuto_sort
340,32,mus,lomuto_sort
350,32,mus,lomuto_sort
360,33,mus,lomuto_sort
370,34,mus,lomuto_sort
380,35,mus,lomuto_sort
390,36,mus,lomuto_sort
400,36,mus,lomuto_sort
410,38,mus,lomuto_sort
420,38,mus,lomuto_sort
430,57,mus,lomuto_sort
440,46,mus,lomuto_sort
450,45,mus,lomuto_sort
460,43,mus,lomuto_sort
470,46,mus,lomuto_sort
480,45,mus,lomuto_sort
490,48,mus,lomuto_sort
500,50,mus,lomuto_sort
510,50,mus,lomuto_sort
520,49,mus,lomuto_sort
530,50,mus,lomuto_sort
540,51,mus,lomuto_sort
550,57,mus,lomuto_sort
560,87,mus,lomuto_sort
570,59,mus,lomuto_sort
580,54,mus,lomuto_sort
590,57,mus,lomuto_sort
600,100,mus,lomuto_sort
610,67,mus,lomuto_sort
620,61,mus,lomuto_sort
630,63,mus,lomuto_sort
640,64,mus,lomuto_sort
650,68,mus,lomuto_sort
660,65,mus,lomuto_sort
670,68,mus,lomuto_sort
680,118,mus,lomuto_sort
690,73,mus,lomuto_sort
700,89,mus,lomuto_sort
710,75,mus,lomuto_sort
720,73,mus,lomuto_sort
730,73,mus,lomuto_sort
740,75,mus,lomuto_sort
750,76,mus,lomuto_sort
760,80,mus,lomuto_sort
770,82,mus,lomuto_sort
780,80,mus,lomuto_sort
790,82,mus,lomuto_sort
800,86,mus,lomuto_sort
810,83,mus,lomuto_sort
820,86,mus,lomuto_sort
830,87,mus,lomuto_sort
840,91,mus,lomuto_sort
850,89,mus,lomuto_sort
860,89,mus,lomuto_sort
870,93,mus,lomuto_sort
880,96,mus,lomuto_sort
890,93,mus,lomuto_sort
900,95,mus,lomuto_sort
910,102,mus,lomuto_sort
920,96,mus,lomuto_sort
930,101,mus,lomuto_sort
940,98,mus,lomuto_sort
950,100,mus,lomuto_sort
960,103,mus,lomuto_sort
970,103,mus,lomuto_sort
980,108,mus,lomuto_sort
990,112,mus,lomuto_sort
1000,118,mus,lomuto_sort
1010,111,mus,lomuto_sort
1020,123,mus,lomuto_sort
1030,111,mus,lomuto_sort
1040,119,mus,lomuto_sort
1050,113,mus,lomuto_sort
1060,117,mus,lomuto_sort
1070,118,mus,lomuto_sort
1080,122,mus,lomuto_sort
1090,115,mus,lomuto_sort
1100,123,mus,lomuto_sort
1110,125,mus,lomuto_sort
1120,130,mus,lomuto_sort
1130,130,mus,lomuto_sort
1140,127,mus,lomuto_sort
1150,134,mus,lomuto_sort
1160,128,mus,lomuto_sort
1170,128,mus,lomuto_sort
1180,132,mus,lomuto_sort
1190,141,mus,lomuto_sort
1200,132,mus,lomuto_sort
1210,147,mus,lomuto_sort
1220,136,mus,lomuto_sort
1230,134,mus,lomuto_sort
1240,145,mus,lomuto_sort
1250,144,mus,lomuto_sort
1260,147,mus,lomuto_sort
1270,145,mus,lomuto_sort
1280,144,mus,lomuto_sort
1290,143,mus,lomuto_sort
1300,147,mus,lomuto_sort
1310,147,mus,lomuto_sort
1320,149,mus,lomuto_sort
1330,154,mus,lomuto_sort
1340,152,mus,lomuto_sort
1350,156,mus,lomuto_sort
1360,159,mus,lomuto_sort
1370,161,mus,lomuto_sort
1380,158,mus,lomuto_sort
1390,170,mus,lomuto_sort
1400,156,mus,lomuto_sort
1410,154,mus,lomuto_sort
1420,164,mus,lomuto_sort
1430,159,mus,lomuto_sort
1440,168,mus,lomuto_sort
1450,175,mus,lomuto_sort
1460,169,mus,lomuto_sort
1470,177,mus,lomuto_sort
1480,169,mus,lomuto_sort
1490,201,mus,lomuto_sort
1500,185,mus,lomuto_sort
1510,173,mus,lomuto_sort
1520,178,mus,lomuto_sort
1530,173,mus,lomuto_sort
1540,186,mus,lomuto_sort
1550,187,mus,lomuto_sort
1560,186,mus,lomuto_sort
1570,184,mus,lomuto_sort
1580,178,mus,lomuto_sort
1590,184,mus,lomuto_sort
1600,192,mus,lomuto_sort
1610,197,mus,lomuto_sort
1620,191,mus,lomuto_sort
1630,191,mus,lomuto_sort
1640,185,mus,lomuto_sort
1650,189,mus,lomuto_sort
1660,188,mus,lomuto_sort
1670,198,mus,lomuto_sort
1680,194,mus,lomuto_sort
1690,196,mus,lomuto_sort
1700,198,mus,lomuto_sort
1710,201,mus,lomuto_sort
1720,210,mus,lomuto_sort
1730,212,mus,lomuto_sort
1740,219,mus,lomuto_sort
1750,213,mus,lomuto_sort
1760,207,mus,lomuto_sort
1770,203,mus,lomuto_sort
1780,213,mus,lomuto_sort
1790,219,mus,lomuto_sort
1800,221,mus,lomuto_sort
1810,216,mus,lomuto_sort
1820,213,mus,lomuto_sort
1830,236,mus,lomuto_sort
1840,232,mus,lomuto_sort
1850,235,mus,lomuto_sort
1860,223,mus,lomuto_sort
1870,231,mus,lomuto_sort
1880,229,mus,lomuto_sort
1890,222,mus,lomuto_sort
1900,225,mus,lomuto_sort
1910,233,mus,lomuto_sort
1920,228,mus,lomuto_sort
1930,235,mus,lomuto_sort
1940,261,mus,lomuto_sort
1950,245,mus,lomuto_sort
1960,253,mus,lomuto_sort
1970,245,mus,lomuto_sort
1980,239,mus,lomuto_sort
1990,233,mus,lomuto_sort
2000,238,mus,lomuto_sort
2010,238,mus,lomuto_sort
2020,247,mus,lomuto_sort
2030,247,mus,lomuto_sort
2040,244,mus,lomuto_sort
2050,277,mus,lomuto_sort
2060,256,mus,lomuto_sort
2070,256,mus,lomuto_sort
2080,244,mus,lomuto_sort
2090,243,mus,lomuto_sort
2100,246,mus,lomuto_sort
2110,262,mus,lomuto_sort
2120,257,mus,lomuto_sort
2130,258,mus,lomuto_sort
2140,282,mus,lomuto_sort
2150,254,mus,lomuto_sort
