1000,1085
2000,4636
3000,10057
4000,18095
5000,27824
6000,39415
7000,56966
8000,70188
9000,90011
10000,109977
11000,133439
12000,156435
13000,183631
14000,214959
15000,243707
16000,277831
17000,316354
18000,346882
19000,392668
20000,435162
21000,480031
22000,526968
23000,570814
24000,624724
25000,681467
26000,746375
27000,783053
28000,840480
29000,922495
30000,974525
31000,1.04E+06
32000,1.11E+06
