1000 1131
2000 4684
3000 10306
4000 18204
5000 28552
6000 40981
7000 55772
8000 73101
9000 92687
10000 112504
11000 135114
12000 159124
13000 186752
14000 216188
15000 245434
16000 280302
17000 314003
18000 349147
19000 397026
20000 431971
21000 479677
22000 524529
23000 574599
24000 634838
25000 683969
26000 737824
27000 785063
28000 832572
29000 894278
30000 979514
31000 1.05E+06
32000 1.10E+06
