1000,66
2000,105
3000,166
4000,230
5000,294
6000,364
7000,422
8000,494
9000,562
10000,627
11000,695
12000,761
13000,829
14000,898
15000,972
16000,1096
17000,1116
18000,1190
19000,1272
20000,1333
21000,1403
22000,1477
23000,1553
24000,1621
25000,1690
26000,1810
27000,1840
28000,1914
29000,1989
30000,2065
31000,2143
32000,2252
33000,2320
34000,2405
35000,2489
36000,2566
37000,2677
38000,2728
39000,2806
40000,2883
41000,2926
42000,2972
43000,3076
44000,3185
45000,3223
46000,3290
47000,3368
48000,3442
49000,3502
50000,3482
51000,3745
52000,3996
53000,3900
54000,4376
55000,4884
56000,4109
57000,4265
58000,4252
59000,4340
60000,4409
61000,4372
62000,4488
63000,4653
64000,4673
65000,5376
66000,4776
67000,4926
68000,4951
69000,5126
70000,5064
71000,5140
72000,5213
73000,5327
74000,5494
75000,5592
76000,5827
77000,5766
78000,5678
79000,5822
80000,5998
81000,6085
82000,6174
83000,6247
84000,6131
85000,6315
86000,6430
87000,6602
88000,6656
89000,6577
90000,6635
91000,6805
92000,6813
93000,7097
94000,7077
95000,7765
96000,7306
97000,7270
98000,7266
99000,7349
100000,7535
