1000,256
2000,456
3000,674
4000,2390
5000,1184
6000,1456
7000,2295
8000,2218
9000,2228
10000,2609
11000,3021
12000,3166
13000,4756
14000,12301
15000,25383
16000,21550
17000,4556
18000,4916
19000,5234
20000,5579
21000,5766
22000,5994
23000,6476
24000,6599
25000,6886
26000,7063
27000,7485
28000,8515
29000,9327
30000,50893
31000,70310
32000,186918
33000,9429
34000,9784
35000,10064
36000,10379
37000,10691
38000,10892
39000,11243
40000,11746
41000,12186
42000,12213
43000,12630
44000,12921
45000,13080
46000,13510
47000,13761
48000,13992
49000,14399
50000,15250
51000,15049
52000,38694
53000,15931
54000,17299
55000,26508
56000,16338
57000,146527
58000,19126
59000,25477
60000,364845
61000,19373
62000,524061
63000,250827
64000,38195
65000,194274
66000,20290
67000,20740
68000,20915
69000,21223
70000,20659
71000,21342
72000,21601
73000,22949
74000,22710
75000,23228
76000,23315
77000,23817
78000,23701
79000,24079
80000,24923
81000,24814
82000,25363
83000,25205
84000,26177
85000,25744
86000,26125
87000,26949
88000,27339
89000,27274
90000,27820
91000,28705
92000,29417
93000,28979
94000,31723
95000,29654
96000,29493
97000,29664
98000,30061
99000,33360
100000,31649
