10000000,1.83999e+006,mus,std_sort
10000000,2.01006e+006,mus,quick_sort
20000000,3.80234e+006,mus,std_sort
20000000,4.20417e+006,mus,quick_sort
30000000,5.82001e+006,mus,std_sort
30000000,6.3358e+006,mus,quick_sort
40000000,7.89911e+006,mus,std_sort
40000000,8.67078e+006,mus,quick_sort
50000000,1.00051e+007,mus,std_sort
50000000,1.09516e+007,mus,quick_sort
60000000,1.21318e+007,mus,std_sort
60000000,1.33785e+007,mus,quick_sort
70000000,1.44461e+007,mus,std_sort
70000000,1.56029e+007,mus,quick_sort
80000000,1.64784e+007,mus,std_sort
80000000,1.80212e+007,mus,quick_sort
90000000,1.85823e+007,mus,std_sort
90000000,2.09127e+007,mus,quick_sort
100000000,2.06039e+007,mus,std_sort
100000000,2.27215e+007,mus,quick_sort
