1000 35
2000 71
3000 112
4000 154
5000 197
6000 238
7000 282
8000 315
9000 368
10000 402
11000 461
12000 502
13000 552
14000 598
15000 644
16000 683
17000 731
18000 758
19000 804
20000 867
21000 915
22000 959
23000 1038
24000 1022
25000 1074
26000 1122
27000 1271
28000 1214
29000 1262
30000 1303
31000 1387
32000 1394
33000 1486
34000 1547
35000 1542
36000 1641
37000 1632
38000 1684
39000 1725
40000 1774
41000 1868
42000 1921
43000 1917
44000 2034
45000 2078
46000 2120
47000 2146
48000 2218
49000 2204
50000 2325
51000 2342
52000 2450
53000 2501
54000 2455
55000 2547
56000 2814
57000 2679
58000 2755
59000 2692
60000 2737
61000 2998
62000 2918
63000 2876
64000 2926
65000 3159
66000 3238
67000 3082
68000 3131
69000 3218
70000 3230
71000 3374
72000 3334
73000 3456
74000 3527
75000 3581
76000 3628
77000 3573
78000 3662
79000 3667
80000 3764
81000 3823
82000 3954
83000 3961
84000 3956
85000 4112
86000 4158
87000 4190
88000 4228
89000 4385
90000 4373
91000 4388
92000 4711
93000 4416
94000 4541
95000 4508
96000 4514
97000 4620
98000 4776
99000 4672
100000 4779
