1000,202
2000,396
3000,640
4000,1725
5000,1203
6000,1377
7000,1704
8000,1889
9000,2207
10000,2474
11000,3479
12000,3152
13000,3286
14000,3825
15000,3807
16000,3993
17000,4368
18000,4798
19000,5975
20000,5402
21000,5530
22000,6056
23000,6413
24000,6804
25000,6740
26000,6858
27000,7241
28000,7373
29000,10616
30000,8201
31000,9056
32000,8720
33000,9101
34000,9344
35000,9705
36000,10036
37000,10182
38000,10825
39000,10767
40000,11691
41000,12208
42000,12155
43000,12355
44000,13315
45000,13021
46000,13447
47000,13979
48000,13978
49000,13911
50000,14591
51000,14939
52000,15062
53000,15430
54000,15616
55000,15671
56000,16424
57000,16201
58000,16433
59000,16895
60000,16935
61000,19653
62000,17319
63000,19020
64000,18289
65000,18465
66000,19976
67000,20147
68000,20248
69000,20762
70000,21548
71000,21758
72000,22102
73000,22337
74000,22469
75000,22629
76000,24182
77000,23471
78000,24105
79000,24038
80000,24765
81000,25273
82000,25960
83000,25665
84000,26196
85000,26277
86000,25828
87000,26990
88000,28156
89000,26862
90000,28262
91000,27698
92000,28488
93000,27991
94000,29059
95000,27963
96000,28518
97000,29570
98000,29541
99000,29925
100000,29853
