1000,1157
2000,5297
3000,10374
4000,17939
5000,28663
6000,41161
7000,57438
8000,73257
9000,92558
10000,116069
11000,142088
12000,165401
13000,194194
14000,225470
15000,266261
16000,301964
17000,335502
18000,371756
19000,420276
20000,465849
21000,508501
22000,568171
23000,602947
24000,665927
25000,738096
26000,780948
27000,841205
28000,911375
29000,968717
30000,1.05E+06
31000,1.10E+06
32000,1.18E+06
